Timestamp,Day Index,Day,Temp (F),Temp (C),OBS_1,OBS_2,OBS_3,OBS_4,OBS_5,OBS_6,OBS_7,OBS_8,OBS_9,OBS_10,OBS_11,OBS_12,OBS_13,OBS_14,OBS_15,OBS_16,OBS_17,OBS_18,OBS_19,OBS_20,OBS_21,OBS_22,OBS_23,OBS_24,OBS_25,OBS_26,OBS_27,OBS_28,OBS_29,OBS_30,OBS_31,OBS_32,OBS_33,OBS_34,OBS_35,OBS_36,OBS_37,OBS_38,OBS_39,OBS_40,OBS_41,OBS_42,OBS_43,OBS_44,OBS_45,OBS_46,OBS_47,OBS_48,OBS_49,OBS_50,OBS_51,OBS_52,OBS_53,OBS_54,OBS_55,OBS_56,OBS_57,Class
14:37:58,2,2024-09-08,86,30,0.30949082468012706,0.019138889813142504,-0.5374752330573639,-0.7674636839695712,-0.7122995470256769,-0.5517671339277683,-0.152808876331364,0.23341078046599148,0.505530931624503,0.8276056763053005,0.7133495810552181,0.4891878702061894,0.3851444001450091,0.4013123751356517,0.43928526268159857,0.540284297094618,0.5364274541308617,0.2850321283468743,0.19328010314716776,0.08132907914341864,0.05627211229589704,-0.0453890138002784,-0.04342938000145868,-0.19384906830441917,-0.2056987331038269,-0.053970052807795384,-0.07140517937427109,-0.16709026111727887,-0.18310663895695264,-0.13541552385049127,0.04624758118533443,0.015206181822849206,-0.11804083395517806,-0.3092804581566482,-0.28106058605535816,-0.18264463469860565,-0.20587504040675414,0.22213027372340227,0.7847191926113586,1.03777781985223,0.9992226863376115,0.8225339033854975,0.16994537386318456,-0.34909060614738124,-0.8263447552055346,-0.9144342586836807,-0.8072608044731345,-0.8069567640270394,-0.7612522228441473,-0.8196282823806091,-0.7963818501879054,-0.5876123785621646,-0.5558973974991446,-0.36692825662173034,-0.3379906614337893,-0.620860524881404,-0.2848151824401384,1
03:29:43,2,2024-09-08,89,31,0.01981191042872198,0.14204449313900672,0.654527954484487,0.6779387076021256,0.6084112106311881,0.4637968172259553,0.1203840503581716,-0.1132546812532644,-0.23980986249920289,-0.28078697643515116,-0.5456762786751912,-0.6557886841279015,-0.5975873451129476,-0.3505546085206936,-0.38002617483565654,-0.36846987573528095,-0.41321297312085553,-0.4585773831812207,-0.3563320381693312,-0.3324397226499979,-0.47726720194934413,-0.1414150743628856,0.16252156433296944,0.14598372378220464,0.1753240091025913,0.2520892595676765,0.22422806113650187,0.0847861040817355,0.23447009789316917,0.3588225585751919,0.18522722185611978,-0.05514491111181698,0.012101207687514064,-0.0409385410339286,-0.21471438878483887,0.05335374851792966,0.46503723647678386,0.20993718131676647,-0.3845695972913197,-0.6975813443936202,-0.9155285668741837,-0.9535220241684397,-0.49261068648359924,0.0075906860186892985,0.259898775663476,0.4646726081718124,0.6830412613234766,0.9469943786790793,1.1222563267251995,1.0762848205167925,0.8783771863627519,0.6220618183075152,0.46634632472761695,0.2533748868985604,0.0927116672341727,0.49888311744408015,0.01652252058443441,0
02:58:46,1,2024-10-08,88,31,-0.003675569105175732,0.007433594258298294,0.45536900607093517,0.7686420965469082,0.9242333483317426,0.6733576325433903,0.3050778599510971,0.09708166630673354,-0.19263639451668985,-0.5013893976116488,-0.5078883265413999,-0.610393137920823,-0.6131862617043438,-0.6419480328085595,-0.4424848942876446,-0.291673748453881,-0.3531782334670113,-0.41924287501474716,-0.29037858121135135,-0.09211945898210444,-0.06780679799369392,-0.24996627325974594,0.01961682744785605,0.20019018141565384,0.028942390627809168,-0.03271593389283206,0.029192242743978046,0.0563484499463629,0.19392866713102141,0.21553504728371234,0.10520864086384943,0.011067882238457078,0.01410339294355548,0.21547706866111455,0.28790831781000437,0.2562295516338986,0.3861063803728382,0.41025227085435445,-0.15277876393939988,-0.646378562035489,-1.0405006766409208,-1.1488881761993728,-0.6766540365799281,-0.10001149150627052,0.3690689797709143,0.657815338910788,0.7174328474572446,0.7610689761220517,0.815994773949696,0.7453094780755005,0.6396758983946123,0.5746640218373232,0.5694481593728054,0.33032978816235586,0.11903236509721483,0.45936275359729833,0.2008116943349996,0
07:22:53,2,,86,30,-0.4525474001974431,-1.0306798052619477,-3.3611065461206096,-3.6904535406095005,-3.7381308360052334,-3.35307581047878,-2.480720434742196,-1.4220141771821406,-0.5209637316749806,-0.06377158649729574,0.28565866826821684,0.5816602791465345,0.7040555837913302,0.714290497518915,0.8820073623265727,1.1473393984618745,1.184074948578393,0.8806689662963307,0.6229768681764306,0.6727259019087564,0.7511140099176065,0.5015420267954409,0.18774004731269534,0.19393559015025585,0.2894155646785244,0.35198361846800413,0.06409338919316651,0.02587953480132084,0.1756850232880549,0.08055405838594171,-0.6086413316724572,-2.5526087102924664,-4.180474718463214,-4.638530054403191,-3.863755238663401,-2.1927712145517266,0.0828457227103102,2.589332070954551,4.226148699256742,4.797722675718239,4.89121124764457,4.818659740381856,3.8385428191166726,2.1955016290262055,0.576492367575047,-0.3790561629510814,-0.964479483941788,-1.4009308376826763,-1.950567919455686,-2.116547966620672,-2.012988414670682,-1.9188722272466847,-1.472845629024437,-1.3160387055418743,-1.2759646216440177,-1.250990770660647,-1.442848503980852,0
21:38:39,3,2024-08-08,87,30,-0.2985739232530026,-0.06352976004294474,0.04524909748599142,0.3224399412540261,0.30694462464429495,0.25065376574924786,0.21273095515463433,0.03086466800080826,-0.31906128870982475,-0.413507132264914,-0.22276105135006574,0.03691372466159261,0.12516245695507347,0.00559291005336471,-0.032829175529017054,0.11242015938396135,0.1871344234175864,0.1239479520460779,-0.08252526231347536,-0.2655679971076275,-0.34491636430711375,-0.1330649821400502,0.08476457514548127,0.11262590370008205,0.048316428367118566,-0.1198578214441817,-0.057034119071664065,0.013691968743304014,0.20000988174534357,0.34013288318934676,-0.18959665752872554,-0.23723009282507063,-0.09001024037059821,-0.029012233606252175,0.05469138194999712,-0.010821250426917662,0.01014624998299184,0.08278064621899321,-0.07010177879476605,-0.15510862319396043,-0.2564494641757958,-0.2928292191183751,-0.14292832130057445,0.12714866104642245,0.17984062598468797,0.2596702360716715,0.12458741029419708,0.16380418737690997,0.20177021532771386,0.29741349835875186,0.25082380025296536,0.09450373585668374,0.0692945785408276,0.18574785245461892,0.152531435104723,0.2112626916702793,0.02897449178379692,0
01:00:20,1,,87,30,0.022421630376932837,-0.07889296045867776,-0.13030582741188018,0.12201471084378067,0.38350756711715667,0.46737905338522767,0.47822830644446473,0.3814252472674715,0.11682155544859567,-0.1355122112701405,-0.0956561214454951,0.03691372466159261,-0.020427431231290486,-0.03757648613743023,-0.11733214890523619,-0.41235337703893804,-0.3950206277712058,-0.24879333962669517,-0.2983729396305004,-0.24258084145243772,-0.026447161230496934,0.0381119084280757,-0.04132783975314819,0.025061625984510272,0.21191941372128684,0.3009737330720922,0.30429539710816955,0.048223405907685014,-0.0026972720653951746,-0.10218943427565544,-0.025347991281433776,0.054520027874574425,-0.10402553716288813,-0.19200510178449665,-0.21672487961121822,0.030581974698790284,0.2801728629701743,0.40328478947913404,-0.013999538875193097,-0.5190635356314872,-0.7057539540514463,-0.7723643195579382,-0.5069251692688692,-0.19565787152845704,0.14890906815424712,0.4460360288899814,0.50780794149904,0.5356549924909652,0.4842114251095671,0.2200659998534499,0.16419833284517274,0.23463635150768583,0.2447870630432759,0.3513174885070273,0.31524120371261977,0.12563523666891876,0.108667107459717,0
,3,2024-08-08,87,30,-0.15242960615319456,-0.07962454143085552,0.27981408117306356,0.5813834871125183,0.5334433294598443,0.4548412268277743,0.3031539661011708,0.0055464039426603605,-0.3737825115695399,-0.40095252292966616,-0.4013950068916245,-0.2892616814188973,-0.38266893874260083,-0.4998487703471928,-0.5453580792673897,-0.291673748453881,-0.03299295531317564,-0.29187399142807097,-0.4842417728757164,-0.3470679126123914,-0.13605019865296897,-0.2040407660341512,-0.08125710447104752,0.17308695259892923,0.42933917057353677,0.21383184552074253,-0.046769075998373336,-0.1305275629432284,0.0013568710108196,0.11378014796077755,0.1620639484109889,0.2635041568863769,0.1922978807312416,0.22740337608879096,0.12505856087327516,-0.017031734195773855,0.09530848946356477,0.3074819205698528,-0.1291567681837902,-0.6726718827058806,-0.9809901481805698,-0.9783868071541948,-0.8034394555351768,-0.20960630194835922,0.2744548028778011,0.5544670356206344,0.7338097932352293,0.9091511551497727,0.8789485375757716,0.8334496507908445,0.807151802049678,0.6859458048542956,0.4487970762773721,0.37230518885169883,0.152531435104723,0.21784941897807628,0.16345578073691205,0
23:18:09,2,2024-09-08,85,29,0.05112854980725226,-0.07304031268125566,-0.14800884504864034,-0.1603361611940103,-0.1205318041625164,0.0572130131485386,0.05304776561075085,0.1516133119704367,-0.00016864514803666033,-0.04404291468476342,-0.037256559056908584,-0.16148162542860228,-0.053358477368682336,0.10632150116521959,0.0020742265176821556,-0.13076757700713834,-0.10758157124673964,-0.09894759423060549,-0.12249705440922073,-0.1276450631764887,-0.06573881615553408,0.11535026148930325,0.13520154110493304,0.24188745651830706,0.10859121244497003,0.026795599069065253,-0.0036558950905522833,0.0035356636949566613,0.1817662379023771,0.33390299139406504,0.0146612992147014,-0.12549600404648315,-0.1120342781870538,-0.17014020483375655,-0.11821082911862896,-0.1267502807788999,-0.0687846061209538,0.06710381312474718,0.07753569467779435,0.03171233946408565,-0.08386893164077773,-0.060165892608809335,-0.13474861685184872,-0.05218830149517727,-0.04031928563197918,-0.06392854964012108,-0.008065850507479303,0.0634373771470101,0.1098917494950628,0.10494414161300046,-0.009052601970412487,-0.025021142198582747,0.12852329206040392,0.1880798191595824,0.14296027224543495,0.17613347936202883,0.2182444540141071,0
07:49:17,2,2024-09-08,86,30,0.7035585368599665,0.2722659061866486,0.20015050180764282,0.04594090076105979,-0.08225033292608552,-0.26518824118597684,-0.40099118297185765,-0.2904825296602997,-0.07375925520075699,0.027697710088081345,0.060648589653368806,0.1041663857091163,0.11996281809127476,-0.07355098296309269,-0.058547471773953315,-0.17647955753178116,-0.17307401450547877,0.08461344387960436,0.1013449813269534,0.2485083929993445,0.28581809633164035,-0.02033873713177217,-0.16952179490008815,-0.03956915042460223,0.0031103403087299696,-0.166616883057101,0.035351268587952484,0.13353636831380278,0.13514359252590716,0.3027535324176564,0.17680421333061763,-0.1461875019684438,-0.061979646786018375,-0.029012233606252175,0.10093267095672269,0.11545858620649158,-0.1664096123547813,-0.3561706804198953,-0.09667652401982692,0.20054313534765322,0.32080266188960943,0.3696396418592435,0.3867075417544163,0.05740650894691144,-0.13675296592688296,-0.1977730735732709,-0.06702285530822435,0.014076650804436404,0.08777285957238755,0.08515757222792321,-0.18807856794651723,-0.19194381672404112,-0.33214447975852296,-0.30862908899764285,-0.23749345141126485,-0.4276498571860263,-0.40186371171414603,0
13:33:40,2,2024-09-08,86,30,-0.18896568542814657,-0.22228283100551935,-0.776465971153626,-0.7894080522626638,-0.7473908956590718,-0.4299711045125069,-0.0681575469346065,0.08539631366451143,0.36967134383486555,0.3971619276682319,0.4350928426154823,0.5413086825180203,0.5255346494675743,0.42649452291361545,0.5513435534631066,0.5439412555365895,0.5418851577357566,0.47421238190943754,0.37315316757802197,0.07923933772021957,-0.24151727239912127,-0.18525305853277152,0.10998305812520716,0.07926808361795946,-0.07653848150843089,-0.185745590080568,-0.2705470149961112,-0.21584052534934617,-0.1912149251093822,-0.18940791940959953,-0.22960594802486073,-0.16687899989040444,-0.1360605012595508,-0.1562261795014674,0.06675432690827335,-0.008751089170632265,-0.058398967159908326,0.1890347371911051,0.6739910875069384,0.9049273575176195,0.848958601975225,0.6324959191372261,0.11882222105864877,-0.4527075178380833,-0.8700128368485099,-0.9957575137316704,-0.871130893007275,-0.7049445962523871,-0.7476405982763471,-0.7081039822101737,-0.49415521945405116,-0.41244660899841207,-0.1983314603254061,-0.054444718156621476,-0.12503228781463033,-0.06977100679572452,-0.2972671536395009,1
02:40:22,1,2024-10-08,88,31,0.28339362519801853,0.33591345076611395,0.7858253352904582,0.6691609602848886,0.4106236092429619,0.04467518659108522,-0.2509274626776057,-0.4034409385351134,-0.6153106676400066,-0.6628058033505495,-0.6092287436274765,-0.5918986561327539,-0.5057270585191703,-0.36494440725095856,-0.40390744992024025,-0.5750880277066663,-0.524186279753719,-0.1345359587621768,0.26522932891950945,0.13775209756979362,0.0025045845037409563,0.10908769232217669,-0.03502321900821671,0.04174053602557156,0.0719958078262745,0.1798252552568012,0.09078250118372241,0.0035356636949566613,0.05608780253971906,0.25706765925225716,0.11152589725797604,-0.07169810944938548,-0.001914089104775857,0.11410345552586493,-0.0036128520150046986,0.04714326474907346,0.15346806764541945,-0.2673352928858345,-0.6857500431753428,-0.7972191911445781,-0.5063936837092702,-0.033525053695500275,0.2824163100331633,0.43002886445001304,0.7911937689863422,0.8390984282885986,0.597881143277956,0.6310857300866076,0.5522695479485679,0.29741349835875186,0.30279908069764094,0.41598444235015913,0.5891910638793307,0.4142805895410418,-0.04607019422550395,0.39129990475006304,-0.21508414372370835,0
20:02:21,3,2024-08-08,0,-17,2.172830867702679,0.17496563688700606,-0.7351589300011857,-1.1931844288555669,-1.3375635772207144,-0.8687950340233751,0.22042653055433956,1.1448682865593158,1.6792068150294273,1.873225282369513,1.9311522202760367,2.340317365539279,2.822041814312006,3.0670225899172396,3.0166259506562825,2.0597505297337446,0.6437622916937953,-1.0448488620434215,-2.8545690441534175,-4.422063687850584,-5.332888557948671,-5.577325111428737,-5.093430596691569,-4.17385397685267,-3.5208118573856573,-3.0529262317091206,-2.6889911630634065,-1.9850688647714552,-1.3061042710684452,-0.6130405614887565,0.32631261465828065,1.0787491750116263,1.0792659491575893,-0.19200510178449665,-2.7780901924185395,-5.890079218277446,-7.1330962274240886,-4.233574065730077,-0.8880133818327506,1.6093115796875859,3.840850420319374,6.491704424137665,9.171710119685846,10.116217474613526,9.359235288018455,8.331003299584655,7.415603670653002,6.291115684035058,4.967540267128744,3.1574721640199175,1.122853505491411,-1.1069273659747019,-3.4537170478458226,-5.6884762773484345,-7.236406292265648,-5.473082974958501,-7.1159665824104135,3
23:06:25,2,2024-09-08,85,29,-0.07152828775865801,0.04840212870025303,0.0541006063043715,0.02838540612658574,-0.07108490381545986,-0.12727214905398967,-0.11625489318276418,-0.09183153474252387,-0.0567768067270523,0.07253560057110932,0.10187181016295928,0.04195767424015688,0.18755812332065805,0.16028324640371328,0.22251676575999296,0.2257858710850755,0.11436504201898738,-0.12891674330982344,-0.17845756334326426,-0.10465790752129887,0.2010308409670865,0.18215099927198652,-0.009804736028490822,-0.08960588054778611,-0.11959189870689622,-0.12410864522717437,-0.026238989851791884,-0.08583982073050005,-0.027022130522683825,0.1158567785592048,0.10310288873247389,-0.10480450612452251,-0.13005394549142657,-0.05882800217544324,-0.049854141021730275,-0.033593024246057035,-0.07293886170537199,-0.1837255163831891,-0.1675425112866559,-0.20769526453474377,-0.11659972229397081,0.13342420349456982,0.30286557115497764,0.16899395230612904,0.08158744228799353,0.2444221257501734,0.25887836567367195,-0.025411930269622553,0.11669756177896287,0.10674292064800749,0.056397751182141936,0.13571921104815496,-0.13690909074954918,-0.34360858957209534,-0.45045182503042386,-0.5132773121873868,-0.49400829858942863,0
